DateTime,LocationID,ForecastTime,VendorID,Value,Units
2021-05-19T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-20T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-20T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-20T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-20T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-21T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-21T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-21T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-21T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-22T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-22T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-22T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-22T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-23T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-23T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-23T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-23T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-24T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-24T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-24T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-24T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-25T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-25T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-25T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-25T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-26T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-26T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-26T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-26T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-27T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-27T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-27T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-27T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-28T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-28T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 1.10,CFS
2021-05-28T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 1.10,CFS
2021-05-28T18,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 1.10,CFS
2021-05-29T00,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 1.10,CFS
2021-05-29T06,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 1.10,CFS
2021-05-29T12,BNDN5,2021-05-19T00,TC+KHGMEC_raw, 1.10,CFS
2021-05-19T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-20T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-20T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-20T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-20T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-21T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-21T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-21T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-21T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-22T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-22T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-22T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-22T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-23T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-23T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-23T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-23T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-24T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-24T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-24T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-24T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-25T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-25T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-25T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-25T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-26T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-26T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-26T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-26T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-27T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-27T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-27T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-27T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-28T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-28T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-28T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-28T18,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-29T00,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-29T06,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-29T12,ARWN8,2021-05-19T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-19T18,TCCC1,2021-05-19T00,TC+KHGMEC_raw,384.05,CFS
2021-05-20T00,TCCC1,2021-05-19T00,TC+KHGMEC_raw,384.05,CFS
2021-05-20T06,TCCC1,2021-05-19T00,TC+KHGMEC_raw,428.19,CFS
2021-05-20T12,TCCC1,2021-05-19T00,TC+KHGMEC_raw,428.19,CFS
2021-05-20T18,TCCC1,2021-05-19T00,TC+KHGMEC_raw,428.19,CFS
2021-05-21T00,TCCC1,2021-05-19T00,TC+KHGMEC_raw,428.19,CFS
2021-05-21T06,TCCC1,2021-05-19T00,TC+KHGMEC_raw,477.85,CFS
2021-05-21T12,TCCC1,2021-05-19T00,TC+KHGMEC_raw,477.85,CFS
2021-05-21T18,TCCC1,2021-05-19T00,TC+KHGMEC_raw,477.85,CFS
2021-05-22T00,TCCC1,2021-05-19T00,TC+KHGMEC_raw,477.85,CFS
2021-05-22T06,TCCC1,2021-05-19T00,TC+KHGMEC_raw,512.06,CFS
2021-05-22T12,TCCC1,2021-05-19T00,TC+KHGMEC_raw,512.06,CFS
2021-05-22T18,TCCC1,2021-05-19T00,TC+KHGMEC_raw,512.06,CFS
2021-05-23T00,TCCC1,2021-05-19T00,TC+KHGMEC_raw,512.06,CFS
2021-05-23T06,TCCC1,2021-05-19T00,TC+KHGMEC_raw,552.90,CFS
2021-05-23T12,TCCC1,2021-05-19T00,TC+KHGMEC_raw,552.90,CFS
2021-05-23T18,TCCC1,2021-05-19T00,TC+KHGMEC_raw,552.90,CFS
2021-05-24T00,TCCC1,2021-05-19T00,TC+KHGMEC_raw,552.90,CFS
2021-05-24T06,TCCC1,2021-05-19T00,TC+KHGMEC_raw,641.18,CFS
2021-05-24T12,TCCC1,2021-05-19T00,TC+KHGMEC_raw,641.18,CFS
2021-05-24T18,TCCC1,2021-05-19T00,TC+KHGMEC_raw,641.18,CFS
2021-05-25T00,TCCC1,2021-05-19T00,TC+KHGMEC_raw,641.18,CFS
2021-05-25T06,TCCC1,2021-05-19T00,TC+KHGMEC_raw,614.70,CFS
2021-05-25T12,TCCC1,2021-05-19T00,TC+KHGMEC_raw,614.70,CFS
2021-05-25T18,TCCC1,2021-05-19T00,TC+KHGMEC_raw,614.70,CFS
2021-05-26T00,TCCC1,2021-05-19T00,TC+KHGMEC_raw,614.70,CFS
2021-05-26T06,TCCC1,2021-05-19T00,TC+KHGMEC_raw,589.31,CFS
2021-05-26T12,TCCC1,2021-05-19T00,TC+KHGMEC_raw,589.31,CFS
