DateTime,LocationID,ForecastTime,VendorID,Value,Units
2021-06-20T18,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-21T00,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-21T06,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-21T12,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-21T18,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-22T00,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-22T06,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-22T12,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-22T18,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-23T00,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-23T06,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-23T12,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-23T18,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-24T00,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-24T06,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-24T12,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-24T18,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-25T00,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-25T06,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-25T12,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-25T18,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-26T00,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-26T06,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-26T12,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-26T18,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-27T00,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 1.10,CFS
2021-06-27T06,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 4.41,CFS
2021-06-27T12,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 4.41,CFS
2021-06-27T18,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 4.41,CFS
2021-06-28T00,BNDN5,2021-06-20T00,TC+KHGMEC_raw, 4.41,CFS
2021-06-28T06,BNDN5,2021-06-20T00,TC+KHGMEC_raw,13.24,CFS
2021-06-28T12,BNDN5,2021-06-20T00,TC+KHGMEC_raw,13.24,CFS
2021-06-28T18,BNDN5,2021-06-20T00,TC+KHGMEC_raw,13.24,CFS
2021-06-29T00,BNDN5,2021-06-20T00,TC+KHGMEC_raw,13.24,CFS
2021-06-29T06,BNDN5,2021-06-20T00,TC+KHGMEC_raw,12.14,CFS
